# Chunk-averaged data for fix dmap and group liq
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Coord2 Ncount density/mass
100000 37280 15316.000000000104
  15758 33.75 73.25 0.6628 1.23934
  15759 33.75 73.75 0.6964 1.32542
  15760 33.75 74.25 0.6942 1.26589
  15761 33.75 74.75 0.7118 1.22445
  15762 33.75 75.25 0.725 1.29047
  15763 33.75 75.75 0.702 1.22577
  15764 33.75 76.25 0.6762 1.19976
  15765 33.75 76.75 0.6904 1.19301
  15766 33.75 77.25 0.7514 1.41571
  15767 33.75 77.75 0.7822 1.56232
  15768 33.75 78.25 0.6698 1.43163
  15769 33.75 78.75 0.623 1.3547
  15770 33.75 79.25 0.6312 1.26426
  15771 33.75 79.75 0.6866 1.4468
  15772 33.75 80.25 0.7308 1.58433
  15773 33.75 80.75 0.7074 1.39011
  15774 33.75 81.25 0.6376 1.21618
  15775 33.75 81.75 0.6436 1.24065
  15776 33.75 82.25 0.5944 1.13061
  15777 33.75 82.75 0.6594 1.29962
  15778 33.75 83.25 0.695 1.31177
  15779 33.75 83.75 0.6618 1.25879
  15780 33.75 84.25 0.6568 1.22854
  15781 33.75 84.75 0.7584 1.39598
  15782 33.75 85.25 0.7642 1.38431
  15783 33.75 85.75 0.6774 1.31767
  15784 33.75 86.25 0.679 1.37302
  15785 33.75 86.75 0.6714 1.39461
  15786 33.75 87.25 0.6996 1.64476
  15787 33.75 87.75 0.7346 1.8375
  15788 33.75 88.25 0.6322 1.51727
  15789 33.75 88.75 0.5964 1.20164
  15790 33.75 89.25 0.6636 1.25597
  15791 33.75 89.75 0.8176 1.26001
  15792 33.75 90.25 1.1314 1.8898
  15793 33.75 90.75 1.1192 2.0469
  15794 33.75 91.25 0.3362 0.339722
  15795 33.75 91.75 0.1656 0.149612
  15796 33.75 92.25 0.0668 0.0871233
  15797 33.75 92.75 0.0422 0.0638522
  15798 33.75 93.25 0.0344 0.0694137
  15799 33.75 93.75 0.0158 0.0141474
  15800 33.75 94.25 0.008 0.00178531
  15801 33.75 94.75 0.0016 0.000357061
  15802 33.75 95.25 0.0002 4.46326e-05
  15803 33.75 95.75 0.001 0.000223163
  15804 33.75 96.25 0.0004 8.92653e-05
  15805 33.75 96.75 0 0
  15806 33.75 97.25 0 0
  15807 33.75 97.75 0 0
  15808 33.75 98.25 0 0
  15809 33.75 98.75 0 0
  15810 33.75 99.25 0 0
  15811 33.75 99.75 0 0
  15812 33.75 100.25 0 0
  15813 33.75 100.75 0 0
  15814 33.75 101.25 0 0
  15815 33.75 101.75 0 0
  15816 33.75 102.25 0 0
  15817 33.75 102.75 0 0
  15818 33.75 103.25 0 0
  15819 33.75 103.75 0 0
  15820 33.75 104.25 0 0
  15821 33.75 104.75 0 0
  15822 33.75 105.25 0 0
  15823 33.75 105.75 0 0
  15824 33.75 106.25 0 0
  15825 33.75 106.75 0 0
  15826 33.75 107.25 0 0
  15827 33.75 107.75 0 0
  15828 33.75 108.25 0 0
  15829 33.75 108.75 0 0
  15830 33.75 109.25 0 0
  15831 33.75 109.75 0 0
  15832 33.75 110.25 0 0
  15833 33.75 110.75 0 0
  15834 33.75 111.25 0 0
  15835 33.75 111.75 0 0
  15836 33.75 112.25 0 0
  15837 33.75 112.75 0 0
  15838 33.75 113.25 0 0
  15839 33.75 113.75 0 0
  15840 33.75 114.25 0 0
  15841 33.75 114.75 0 0
  15842 33.75 115.25 0 0
  15843 33.75 115.75 0 0
  15844 33.75 116.25 0 0
  15845 34.25 0.25 0 0
  15846 34.25 0.75 0 0
  15847 34.25 1.25 0 0
  15848 34.25 1.75 0 0
  15849 34.25 2.25 0 0
  15850 34.25 2.75 0 0
  15851 34.25 3.25 0 0
  15852 34.25 3.75 0 0
  15853 34.25 4.25 0 0
  15854 34.25 4.75 0 0
  15855 34.25 5.25 0 0
  15856 34.25 5.75 0 0
  15857 34.25 6.25 0 0
  15858 34.25 6.75 0 0
  15859 34.25 7.25 0 0
  15860 34.25 7.75 0 0
  15861 34.25 8.25 0 0
  15862 34.25 8.75 0 0
  15863 34.25 9.25 0 0
  15864 34.25 9.75 0 0
  15865 34.25 10.25 0 0
  15866 34.25 10.75 0 0
  15867 34.25 11.25 0 0
  15868 34.25 11.75 0 0
  15869 34.25 12.25 0 0
  15870 34.25 12.75 0 0
  15871 34.25 13.25 0 0
  15872 34.25 13.75 0 0
  15873 34.25 14.25 0 0
  15874 34.25 14.75 0 0
  15875 34.25 15.25 0 0
  15876 34.25 15.75 0 0
  15877 34.25 16.25 0 0
  15878 34.25 16.75 0 0
  15879 34.25 17.25 0 0
  15880 34.25 17.75 0 0
  15881 34.25 18.25 0 0
  15882 34.25 18.75 0 0
  15883 34.25 19.25 0 0
  15884 34.25 19.75 0 0
  15885 34.25 20.25 0 0
  15886 34.25 20.75 0 0
  15887 34.25 21.25 0 0
  15888 34.25 21.75 0.0014 0.000312428
  15889 34.25 22.25 0.0038 0.00350337
  15890 34.25 22.75 0.0044 0.00562878
  15891 34.25 23.25 0.0072 0.0122282
  15892 34.25 23.75 0.0102 0.0102423
  15893 34.25 24.25 0.0208 0.0232292
  15894 34.25 24.75 0.0388 0.0418506
  15895 34.25 25.25 0.0734 0.0794447
  15896 34.25 25.75 0.1004 0.116007
  15897 34.25 26.25 0.1556 0.248497
  15898 34.25 26.75 0.2224 0.333166
  15899 34.25 27.25 0.3 0.393962
  15900 34.25 27.75 0.3328 0.462596
  15901 34.25 28.25 0.3986 0.506558
  15902 34.25 28.75 0.4386 0.582102
  15903 34.25 29.25 0.529 0.813896
  15904 34.25 29.75 0.5448 0.855821
  15905 34.25 30.25 0.575 1.00455
  15906 34.25 30.75 0.5736 0.922347
  15907 34.25 31.25 0.5712 0.938057
  15908 34.25 31.75 0.6392 1.08304
  15909 34.25 32.25 0.6596 1.13099
  15910 34.25 32.75 0.716 1.30074
  15911 34.25 33.25 0.6938 1.31966
  15912 34.25 33.75 0.6942 1.22901
  15913 34.25 34.25 0.653 1.15667
  15914 34.25 34.75 0.6628 1.17091
  15915 34.25 35.25 0.6932 1.34045
  15916 34.25 35.75 0.7064 1.27341
  15917 34.25 36.25 0.6796 1.19471
  15918 34.25 36.75 0.721 1.26974
  15919 34.25 37.25 0.6874 1.21676
  15920 34.25 37.75 0.7966 1.36277
  15921 34.25 38.25 0.773 1.31588
  15922 34.25 38.75 0.714 1.35028
  15923 34.25 39.25 0.7226 1.55673
  15924 34.25 39.75 0.6914 1.60859
  15925 34.25 40.25 0.6668 1.5939
  15926 34.25 40.75 0.6698 1.46116
  15927 34.25 41.25 0.6576 1.33256
  15928 34.25 41.75 0.6644 1.2999
  15929 34.25 42.25 0.6752 1.2904
  15930 34.25 42.75 0.6598 1.20248
  15931 34.25 43.25 0.6664 1.1331
  15932 34.25 43.75 0.6904 1.25148
  15933 34.25 44.25 0.7478 1.33762
  15934 34.25 44.75 0.7796 1.31433
  15935 34.25 45.25 0.789 1.41299
  15936 34.25 45.75 0.757 1.33797
  15937 34.25 46.25 0.7516 1.19858
  15938 34.25 46.75 0.6946 1.1813
  15939 34.25 47.25 0.6656 1.33769
  15940 34.25 47.75 0.7086 1.39638
  15941 34.25 48.25 0.6512 1.24359
  15942 34.25 48.75 0.673 1.31518
  15943 34.25 49.25 0.6504 1.37974
  15944 34.25 49.75 0.6688 1.42393
  15945 34.25 50.25 0.6734 1.37449
  15946 34.25 50.75 0.6146 1.26165
  15947 34.25 51.25 0.6546 1.38069
  15948 34.25 51.75 0.6914 1.50643
  15949 34.25 52.25 0.6946 1.43355
  15950 34.25 52.75 0.733 1.52528
  15951 34.25 53.25 0.6882 1.20458
  15952 34.25 53.75 0.6986 1.20575
  15953 34.25 54.25 0.7232 1.25334
  15954 34.25 54.75 0.7142 1.18428
  15955 34.25 55.25 0.7164 1.15989
  15956 34.25 55.75 0.6576 1.11958
  15957 34.25 56.25 0.635 1.0437
  15958 34.25 56.75 0.637 1.01106
  15959 34.25 57.25 0.6634 1.19711
  15960 34.25 57.75 0.676 1.23774
  15961 34.25 58.25 0.7124 1.2733
  15962 34.25 58.75 0.704 1.39475
  15963 34.25 59.25 0.6912 1.33615
  15964 34.25 59.75 0.7024 1.38842
  15965 34.25 60.25 0.6858 1.33082
  15966 34.25 60.75 0.652 1.22779
  15967 34.25 61.25 0.6824 1.30278
  15968 34.25 61.75 0.7374 1.4469
  15969 34.25 62.25 0.7378 1.34229
  15970 34.25 62.75 0.6884 1.36237
  15971 34.25 63.25 0.6526 1.15244
  15972 34.25 63.75 0.6062 1.08996
  15973 34.25 64.25 0.716 1.50615
  15974 34.25 64.75 0.7108 1.45241
  15975 34.25 65.25 0.7176 1.40243
  15976 34.25 65.75 0.7242 1.33647
  15977 34.25 66.25 0.67 1.24305
  15978 34.25 66.75 0.7126 1.28402
  15979 34.25 67.25 0.7636 1.40446
  15980 34.25 67.75 0.7102 1.37693
  15981 34.25 68.25 0.701 1.41041
  15982 34.25 68.75 0.7744 1.46869
  15983 34.25 69.25 0.7262 1.30521
  15984 34.25 69.75 0.7252 1.32897
  15985 34.25 70.25 0.7378 1.31695
  15986 34.25 70.75 0.6968 1.14891
  15987 34.25 71.25 0.7302 1.3674
  15988 34.25 71.75 0.7274 1.24068
  15989 34.25 72.25 0.6818 1.25962
  15990 34.25 72.75 0.6736 1.43306
  15991 34.25 73.25 0.7082 1.3842
  15992 34.25 73.75 0.7198 1.31164
  15993 34.25 74.25 0.7878 1.5425
  15994 34.25 74.75 0.7336 1.34341
  15995 34.25 75.25 0.753 1.42173
  15996 34.25 75.75 0.7518 1.44722
  15997 34.25 76.25 0.7118 1.24184
  15998 34.25 76.75 0.7464 1.29228
  15999 34.25 77.25 0.775 1.3219
  16000 34.25 77.75 0.7444 1.3012
  16001 34.25 78.25 0.6598 1.22846
  16002 34.25 78.75 0.663 1.28873
  16003 34.25 79.25 0.6184 1.29445
  16004 34.25 79.75 0.6738 1.47725
  16005 34.25 80.25 0.7192 1.53393
  16006 34.25 80.75 0.7358 1.51455
  16007 34.25 81.25 0.704 1.42503
  16008 34.25 81.75 0.6544 1.22839
  16009 34.25 82.25 0.6646 1.15612
  16010 34.25 82.75 0.625 1.08989
  16011 34.25 83.25 0.6262 1.23273
  16012 34.25 83.75 0.6988 1.51109
  16013 34.25 84.25 0.715 1.42156
  16014 34.25 84.75 0.759 1.45762
  16015 34.25 85.25 0.77 1.41081
  16016 34.25 85.75 0.7012 1.35572
  16017 34.25 86.25 0.6676 1.26095
  16018 34.25 86.75 0.7024 1.33397
  16019 34.25 87.25 0.7612 1.5945
  16020 34.25 87.75 0.7726 1.85997
  16021 34.25 88.25 0.6116 1.42137
  16022 34.25 88.75 0.5876 1.24417
  16023 34.25 89.25 0.6932 1.41351
  16024 34.25 89.75 0.844 1.4367
  16025 34.25 90.25 1.0968 1.77506
  16026 34.25 90.75 1.0546 1.84913
  16027 34.25 91.25 0.3348 0.294343
  16028 34.25 91.75 0.1756 0.166807
  16029 34.25 92.25 0.0758 0.115828
  16030 34.25 92.75 0.0344 0.0508262
  16031 34.25 93.25 0.0218 0.0261078
  16032 34.25 93.75 0.0146 0.00856888
  16033 34.25 94.25 0.0048 0.00107118
  16034 34.25 94.75 0.0006 0.000133898
  16035 34.25 95.25 0 0
  16036 34.25 95.75 0 0
  16037 34.25 96.25 0 0
  16038 34.25 96.75 0 0
  16039 34.25 97.25 0 0
  16040 34.25 97.75 0 0
  16041 34.25 98.25 0 0
  16042 34.25 98.75 0 0
  16043 34.25 99.25 0 0
  16044 34.25 99.75 0 0
  16045 34.25 100.25 0 0
  16046 34.25 100.75 0 0
  16047 34.25 101.25 0 0
  16048 34.25 101.75 0 0
  16049 34.25 102.25 0 0
  16050 34.25 102.75 0 0
  16051 34.25 103.25 0 0
  16052 34.25 103.75 0 0
  16053 34.25 104.25 0 0
  16054 34.25 104.75 0 0
  16055 34.25 105.25 0 0
  16056 34.25 105.75 0 0
  16057 34.25 106.25 0 0
  16058 34.25 106.75 0 0
  16059 34.25 107.25 0 0
  16060 34.25 107.75 0 0
  16061 34.25 108.25 0 0
  16062 34.25 108.75 0 0
  16063 34.25 109.25 0 0
  16064 34.25 109.75 0 0
  16065 34.25 110.25 0 0
  16066 34.25 110.75 0 0
  16067 34.25 111.25 0 0
  16068 34.25 111.75 0 0
  16069 34.25 112.25 0 0
  16070 34.25 112.75 0 0
  16071 34.25 113.25 0 0
  16072 34.25 113.75 0 0
  16073 34.25 114.25 0 0
  16074 34.25 114.75 0 0
  16075 34.25 115.25 0 0
  16076 34.25 115.75 0 0
  16077 34.25 116.25 0 0
  16078 34.75 0.25 0 0
  16079 34.75 0.75 0 0
  16080 34.75 1.25 0 0
  16081 34.75 1.75 0 0
  16082 34.75 2.25 0 0
  16083 34.75 2.75 0 0
  16084 34.75 3.25 0 0
  16085 34.75 3.75 0 0
  16086 34.75 4.25 0 0
  16087 34.75 4.75 0 0
  16088 34.75 5.25 0 0
  16089 34.75 5.75 0 0
  16090 34.75 6.25 0 0
  16091 34.75 6.75 0 0
  16092 34.75 7.25 0 0
  16093 34.75 7.75 0 0
  16094 34.75 8.25 0 0
  16095 34.75 8.75 0 0
  16096 34.75 9.25 0 0
  16097 34.75 9.75 0 0
  16098 34.75 10.25 0 0
  16099 34.75 10.75 0 0
  16100 34.75 11.25 0 0
  16101 34.75 11.75 0 0
  16102 34.75 12.25 0 0
  16103 34.75 12.75 0 0
  16104 34.75 13.25 0 0
  16105 34.75 13.75 0 0
  16106 34.75 14.25 0 0
  16107 34.75 14.75 0 0
  16108 34.75 15.25 0 0
  16109 34.75 15.75 0 0
  16110 34.75 16.25 0 0
  16111 34.75 16.75 0 0
  16112 34.75 17.25 0 0
  16113 34.75 17.75 0 0
  16114 34.75 18.25 0 0
  16115 34.75 18.75 0 0
  16116 34.75 19.25 0 0
  16117 34.75 19.75 0 0
  16118 34.75 20.25 0 0
  16119 34.75 20.75 0 0
  16120 34.75 21.25 0.0002 4.46326e-05
  16121 34.75 21.75 0.0022 0.000490959
  16122 34.75 22.25 0.0028 0.00128869
  16123 34.75 22.75 0.008 0.0157259
  16124 34.75 23.25 0.0082 0.00846831
  16125 34.75 23.75 0.0112 0.0184315
  16126 34.75 24.25 0.0212 0.0299569
  16127 34.75 24.75 0.0444 0.0651153
  16128 34.75 25.25 0.0724 0.0939343
  16129 34.75 25.75 0.1004 0.141232
  16130 34.75 26.25 0.169 0.21966
  16131 34.75 26.75 0.2068 0.31394
  16132 34.75 27.25 0.2752 0.359307
  16133 34.75 27.75 0.301 0.390379
  16134 34.75 28.25 0.3714 0.468273
  16135 34.75 28.75 0.4336 0.605232
  16136 34.75 29.25 0.4906 0.713619
  16137 34.75 29.75 0.5316 0.902585
  16138 34.75 30.25 0.5344 0.825869
  16139 34.75 30.75 0.5502 0.885198
  16140 34.75 31.25 0.5484 0.936862
  16141 34.75 31.75 0.589 1.02476
  16142 34.75 32.25 0.6728 1.15079
  16143 34.75 32.75 0.7022 1.17879
  16144 34.75 33.25 0.7042 1.25218
  16145 34.75 33.75 0.6694 1.20521
  16146 34.75 34.25 0.607 0.990614
  16147 34.75 34.75 0.6188 1.08558
  16148 34.75 35.25 0.679 1.30255
  16149 34.75 35.75 0.7194 1.37605
  16150 34.75 36.25 0.7624 1.38868
  16151 34.75 36.75 0.7402 1.28514
  16152 34.75 37.25 0.6732 1.07449
  16153 34.75 37.75 0.7034 1.18453
  16154 34.75 38.25 0.7174 1.11112
  16155 34.75 38.75 0.7238 1.23934
  16156 34.75 39.25 0.7382 1.43689
  16157 34.75 39.75 0.6816 1.449
  16158 34.75 40.25 0.6208 1.32303
  16159 34.75 40.75 0.6592 1.3331
  16160 34.75 41.25 0.6662 1.44202
  16161 34.75 41.75 0.7102 1.4112
  16162 34.75 42.25 0.6952 1.46295
  16163 34.75 42.75 0.6906 1.2708
  16164 34.75 43.25 0.704 1.18725
  16165 34.75 43.75 0.6588 1.17513
  16166 34.75 44.25 0.6568 1.28752
  16167 34.75 44.75 0.7438 1.35538
  16168 34.75 45.25 0.759 1.27166
  16169 34.75 45.75 0.7536 1.33297
  16170 34.75 46.25 0.7858 1.31888
  16171 34.75 46.75 0.7194 1.36708
  16172 34.75 47.25 0.6852 1.3134
  16173 34.75 47.75 0.6764 1.24447
  16174 34.75 48.25 0.689 1.19648
  16175 34.75 48.75 0.7082 1.24994
  16176 34.75 49.25 0.718 1.36378
  16177 34.75 49.75 0.6956 1.28613
  16178 34.75 50.25 0.663 1.29312
  16179 34.75 50.75 0.7022 1.35904
  16180 34.75 51.25 0.6906 1.29806
  16181 34.75 51.75 0.7414 1.46092
  16182 34.75 52.25 0.728 1.45565
  16183 34.75 52.75 0.6906 1.36675
  16184 34.75 53.25 0.6572 1.28437
  16185 34.75 53.75 0.6374 1.29597
  16186 34.75 54.25 0.699 1.29379
  16187 34.75 54.75 0.7064 1.3034
  16188 34.75 55.25 0.734 1.42857
  16189 34.75 55.75 0.6774 1.34962
  16190 34.75 56.25 0.6766 1.21591
  16191 34.75 56.75 0.7434 1.31529
  16192 34.75 57.25 0.7514 1.37652
  16193 34.75 57.75 0.7394 1.35541
  16194 34.75 58.25 0.7538 1.24074
  16195 34.75 58.75 0.69 1.25908
  16196 34.75 59.25 0.6908 1.34177
  16197 34.75 59.75 0.7274 1.36065
  16198 34.75 60.25 0.6904 1.26177
  16199 34.75 60.75 0.696 1.25157
  16200 34.75 61.25 0.6612 1.24429
  16201 34.75 61.75 0.6364 1.13708
  16202 34.75 62.25 0.6674 1.08075
  16203 34.75 62.75 0.6878 1.31942
  16204 34.75 63.25 0.6656 1.22276
  16205 34.75 63.75 0.6922 1.30331
  16206 34.75 64.25 0.7564 1.37991
  16207 34.75 64.75 0.7508 1.31565
  16208 34.75 65.25 0.7592 1.30072
  16209 34.75 65.75 0.7348 1.38769
  16210 34.75 66.25 0.6606 1.38072
  16211 34.75 66.75 0.703 1.34528
  16212 34.75 67.25 0.699 1.30542
  16213 34.75 67.75 0.6664 1.32635
  16214 34.75 68.25 0.7498 1.46424
  16215 34.75 68.75 0.732 1.36445
  16216 34.75 69.25 0.7428 1.32948
  16217 34.75 69.75 0.7336 1.27336
  16218 34.75 70.25 0.755 1.412
  16219 34.75 70.75 0.7646 1.50758
  16220 34.75 71.25 0.7774 1.54802
  16221 34.75 71.75 0.656 1.24077
  16222 34.75 72.25 0.6526 1.15252
  16223 34.75 72.75 0.6492 1.22139
  16224 34.75 73.25 0.7372 1.40599
  16225 34.75 73.75 0.744 1.33531
  16226 34.75 74.25 0.8494 1.54996
  16227 34.75 74.75 0.7634 1.38867
  16228 34.75 75.25 0.7318 1.25225
  16229 34.75 75.75 0.7382 1.29535
  16230 34.75 76.25 0.7594 1.4336
  16231 34.75 76.75 0.7692 1.4594
  16232 34.75 77.25 0.7398 1.32114
  16233 34.75 77.75 0.7342 1.1604
  16234 34.75 78.25 0.6738 1.07923
  16235 34.75 78.75 0.6766 1.30402
  16236 34.75 79.25 0.6844 1.3279
  16237 34.75 79.75 0.6772 1.42566
  16238 34.75 80.25 0.6924 1.35255
  16239 34.75 80.75 0.7484 1.43372
  16240 34.75 81.25 0.6958 1.43184
  16241 34.75 81.75 0.6896 1.35825
  16242 34.75 82.25 0.7278 1.27468
  16243 34.75 82.75 0.6518 1.02251
  16244 34.75 83.25 0.6186 1.26112
  16245 34.75 83.75 0.6806 1.34157
  16246 34.75 84.25 0.6944 1.27578
  16247 34.75 84.75 0.7162 1.30875
  16248 34.75 85.25 0.7524 1.41606
  16249 34.75 85.75 0.6876 1.23007
  16250 34.75 86.25 0.621 1.04557
  16251 34.75 86.75 0.6692 1.12253
  16252 34.75 87.25 0.7234 1.38476
  16253 34.75 87.75 0.7088 1.40748
  16254 34.75 88.25 0.6172 1.22922
  16255 34.75 88.75 0.5726 1.23296
  16256 34.75 89.25 0.6232 1.20769
  16257 34.75 89.75 0.8352 1.30708
  16258 34.75 90.25 1.1252 1.76784
  16259 34.75 90.75 1.0054 1.74318
  16260 34.75 91.25 0.293 0.300274
  16261 34.75 91.75 0.161 0.15481
  16262 34.75 92.25 0.0596 0.0896418
  16263 34.75 92.75 0.0508 0.0737374
  16264 34.75 93.25 0.0258 0.0356303
  16265 34.75 93.75 0.0122 0.00736945
  16266 34.75 94.25 0.0066 0.00147288
  16267 34.75 94.75 0.0006 0.000133898
  16268 34.75 95.25 0.0002 4.46326e-05
  16269 34.75 95.75 0 0
  16270 34.75 96.25 0 0
  16271 34.75 96.75 0 0
  16272 34.75 97.25 0 0
  16273 34.75 97.75 0 0
  16274 34.75 98.25 0 0
  16275 34.75 98.75 0 0
  16276 34.75 99.25 0 0
  16277 34.75 99.75 0 0
  16278 34.75 100.25 0 0
  16279 34.75 100.75 0 0
  16280 34.75 101.25 0 0
  16281 34.75 101.75 0 0
  16282 34.75 102.25 0 0
  16283 34.75 102.75 0 0
  16284 34.75 103.25 0 0
  16285 34.75 103.75 0 0
  16286 34.75 104.25 0 0
  16287 34.75 104.75 0 0
  16288 34.75 105.25 0 0
  16289 34.75 105.75 0 0
  16290 34.75 106.25 0 0
  16291 34.75 106.75 0 0
  16292 34.75 107.25 0 0
  16293 34.75 107.75 0 0
  16294 34.75 108.25 0 0
  16295 34.75 108.75 0 0
  16296 34.75 109.25 0 0
  16297 34.75 109.75 0 0
  16298 34.75 110.25 0 0
  16299 34.75 110.75 0 0
  16300 34.75 111.25 0 0
  16301 34.75 111.75 0 0
  16302 34.75 112.25 0 0
  16303 34.75 112.75 0 0
  16304 34.75 113.25 0 0
  16305 34.75 113.75 0 0
  16306 34.75 114.25 0 0
  16307 34.75 114.75 0 0
  16308 34.75 115.25 0 0
  16309 34.75 115.75 0 0
  16310 34.75 116.25 0 0
  16311 35.25 0.25 0 0
  16312 35.25 0.75 0 0
  16313 35.25 1.25 0 0
  16314 35.25 1.75 0 0
  16315 35.25 2.25 0 0
  16316 35.25 2.75 0 0
  16317 35.25 3.25 0 0
  16318 35.25 3.75 0 0
  16319 35.25 4.25 0 0
  16320 35.25 4.75 0 0
  16321 35.25 5.25 0 0
  16322 35.25 5.75 0 0
  16323 35.25 6.25 0 0
  16324 35.25 6.75 0 0
  16325 35.25 7.25 0 0
  16326 35.25 7.75 0 0
  16327 35.25 8.25 0 0
  16328 35.25 8.75 0 0
  16329 35.25 9.25 0 0
  16330 35.25 9.75 0 0
  16331 35.25 10.25 0 0
  16332 35.25 10.75 0 0
  16333 35.25 11.25 0 0
  16334 35.25 11.75 0 0
  16335 35.25 12.25 0 0
  16336 35.25 12.75 0 0
  16337 35.25 13.25 0 0
  16338 35.25 13.75 0 0
  16339 35.25 14.25 0 0
  16340 35.25 14.75 0 0
  16341 35.25 15.25 0 0
  16342 35.25 15.75 0 0
  16343 35.25 16.25 0 0
  16344 35.25 16.75 0 0
  16345 35.25 17.25 0 0
  16346 35.25 17.75 0 0
  16347 35.25 18.25 0 0
  16348 35.25 18.75 0 0
  16349 35.25 19.25 0 0
  16350 35.25 19.75 0 0
  16351 35.25 20.25 0 0
  16352 35.25 20.75 0 0
  16353 35.25 21.25 0 0
  16354 35.25 21.75 0.0006 0.000133898
  16355 35.25 22.25 0.0022 0.000490959
  16356 35.25 22.75 0.0062 0.00271129
  16357 35.25 23.25 0.0126 0.0121056
  16358 35.25 23.75 0.0132 0.018214
  16359 35.25 24.25 0.0264 0.0397472
  16360 35.25 24.75 0.0332 0.0396864
  16361 35.25 25.25 0.059 0.0902801
  16362 35.25 25.75 0.1068 0.139504
  16363 35.25 26.25 0.1756 0.220863
  16364 35.25 26.75 0.227 0.30957
  16365 35.25 27.25 0.286 0.372876
  16366 35.25 27.75 0.3352 0.476702
  16367 35.25 28.25 0.391 0.582833
  16368 35.25 28.75 0.4422 0.635812
  16369 35.25 29.25 0.5108 0.805553
  16370 35.25 29.75 0.5264 0.855533
  16371 35.25 30.25 0.5676 0.954561
  16372 35.25 30.75 0.5436 0.839142
  16373 35.25 31.25 0.5556 0.973823
  16374 35.25 31.75 0.5568 1.01675
  16375 35.25 32.25 0.6142 1.04699
  16376 35.25 32.75 0.6536 1.10657
  16377 35.25 33.25 0.674 1.08056
  16378 35.25 33.75 0.7002 1.17004
  16379 35.25 34.25 0.6102 1.05798
  16380 35.25 34.75 0.6132 1.15037
  16381 35.25 35.25 0.6972 1.40363
  16382 35.25 35.75 0.7088 1.4417
  16383 35.25 36.25 0.709 1.40858
  16384 35.25 36.75 0.7394 1.36351
  16385 35.25 37.25 0.7102 1.19777
  16386 35.25 37.75 0.6844 1.13141
  16387 35.25 38.25 0.7294 1.11394
  16388 35.25 38.75 0.7278 1.21705
  16389 35.25 39.25 0.773 1.54993
  16390 35.25 39.75 0.7176 1.52639
  16391 35.25 40.25 0.692 1.51175
  16392 35.25 40.75 0.6642 1.33457
  16393 35.25 41.25 0.6932 1.39238
  16394 35.25 41.75 0.7178 1.35096
  16395 35.25 42.25 0.7248 1.50772
  16396 35.25 42.75 0.776 1.46525
  16397 35.25 43.25 0.685 1.21918
  16398 35.25 43.75 0.6234 1.12778
  16399 35.25 44.25 0.6524 1.26696
  16400 35.25 44.75 0.7304 1.25469
  16401 35.25 45.25 0.7502 1.36518
  16402 35.25 45.75 0.7384 1.29471
  16403 35.25 46.25 0.7356 1.32051
  16404 35.25 46.75 0.7068 1.30867
  16405 35.25 47.25 0.6672 1.28625
  16406 35.25 47.75 0.6766 1.25338
  16407 35.25 48.25 0.7018 1.24467
  16408 35.25 48.75 0.7338 1.33649
  16409 35.25 49.25 0.7144 1.37331
  16410 35.25 49.75 0.7158 1.29701
  16411 35.25 50.25 0.7566 1.39982
  16412 35.25 50.75 0.7788 1.47728
  16413 35.25 51.25 0.7778 1.46136
  16414 35.25 51.75 0.7552 1.26924
  16415 35.25 52.25 0.7098 1.30448
  16416 35.25 52.75 0.6438 1.13675
  16417 35.25 53.25 0.6386 1.22076
  16418 35.25 53.75 0.6336 1.15993
  16419 35.25 54.25 0.648 1.27517
  16420 35.25 54.75 0.6976 1.33822
  16421 35.25 55.25 0.7526 1.58021
  16422 35.25 55.75 0.7108 1.53655
  16423 35.25 56.25 0.743 1.43608
  16424 35.25 56.75 0.7966 1.44057
  16425 35.25 57.25 0.7992 1.53806
  16426 35.25 57.75 0.7566 1.40961
  16427 35.25 58.25 0.7614 1.47924
  16428 35.25 58.75 0.748 1.36806
  16429 35.25 59.25 0.7348 1.28188
  16430 35.25 59.75 0.7042 1.2267
  16431 35.25 60.25 0.6962 1.18977
  16432 35.25 60.75 0.6918 1.22965
  16433 35.25 61.25 0.6484 1.1873
  16434 35.25 61.75 0.6694 1.18486
  16435 35.25 62.25 0.7192 1.40386
  16436 35.25 62.75 0.7536 1.42928
  16437 35.25 63.25 0.7216 1.25163
  16438 35.25 63.75 0.6844 1.26118
  16439 35.25 64.25 0.7122 1.38393
  16440 35.25 64.75 0.7054 1.17948
  16441 35.25 65.25 0.7028 1.2046
  16442 35.25 65.75 0.7418 1.3252
  16443 35.25 66.25 0.6808 1.39222
  16444 35.25 66.75 0.6332 1.20542
  16445 35.25 67.25 0.674 1.33663
  16446 35.25 67.75 0.6544 1.24318
  16447 35.25 68.25 0.6676 1.3187
  16448 35.25 68.75 0.7036 1.32258
  16449 35.25 69.25 0.73 1.40859
  16450 35.25 69.75 0.7068 1.42579
  16451 35.25 70.25 0.7274 1.46345
  16452 35.25 70.75 0.7604 1.4965
  16453 35.25 71.25 0.7004 1.36115
  16454 35.25 71.75 0.6758 1.31861
  16455 35.25 72.25 0.6402 1.09567
  16456 35.25 72.75 0.6904 1.13345
  16457 35.25 73.25 0.754 1.24678
  16458 35.25 73.75 0.7996 1.45806
  16459 35.25 74.25 0.7804 1.41588
  16460 35.25 74.75 0.7512 1.28363
